Trade Date,ISIN,YTM / Yield
April 2006,IN0020060219,7.55
April 2006,IN0020060219,7.55
April 2006,IN0020060219,7.55
April 2006,IN0020010057,7.14
April 2006,IN0020010107,7.59
April 2006,IN0020010057,7.14
April 2006,IN0020010057,7.14
April 2006,IN0020010057,7.14
April 2006,IN0020010057,7.13
April 2006,IN0019980047,6.49
April 2006,IN0019980047,6.47
April 2006,IN0020060219,7.52
April 2006,IN0020060219,7.52
April 2006,IN0020060219,7.52
April 2006,IN0020010107,7.61
April 2006,IN0020010057,7.14
April 2006,IN0020010057,7.13
April 2006,IN0020010107,7.59
April 2006,IN0020010057,7.13
April 2006,IN0020010057,7.13
April 2006,IN0020010107,7.59
April 2006,IN0020010107,7.59
April 2006,IN0020010057,7.13
April 2006,IN0020010057,7.13
April 2006,IN0020010057,7.13
April 2006,IN0020010107,7.58
April 2006,IN0020010057,7.13
April 2006,IN0020010057,7.13
April 2006,IN002005Z015,5.52
April 2006,IN0020020163,7.57
April 2006,IN0020010057,7.13
April 2006,IN0020010057,7.12
April 2006,IN0020010057,7.12
April 2006,IN0020020049,7.37
April 2006,IN0020060219,7.52
April 2006,IN0020040039,7.97
April 2006,IN0020060219,7.51
April 2006,IN0020050041,7.40
April 2006,IN0019980062,6.29
April 2006,IN0020010057,7.14
April 2006,IN0020060219,7.51
April 2006,IN0020060219,7.54
April 2006,IN0020060219,7.51
April 2006,IN0020010057,7.13
April 2006,IN0020060219,7.51
April 2006,IN0020020122,7.29
April 2006,IN0020010057,7.12
April 2006,IN0020020064,7.02
April 2006,IN0020010057,7.12
April 2006,IN0020020064,7.02
April 2006,IN0020010107,7.59
April 2006,IN0020060219,7.51
April 2006,IN0020010057,7.15
April 2006,IN0020060219,7.51
April 2006,IN0020010057,7.14
April 2006,IN0020060219,7.51
April 2006,IN0020010107,7.59
April 2006,IN0020010057,7.13
April 2006,IN0020060219,7.52
April 2006,IN0020060219,7.51
April 2006,IN0020010057,7.12
April 2006,IN0020060219,7.51
April 2006,IN0020060219,7.51
April 2006,IN0020010107,7.59
April 2006,IN0020010057,7.14
April 2006,IN0020060219,7.52
April 2006,IN0020010107,7.59
April 2006,IN0020060219,7.52
April 2006,IN0020060219,7.51
April 2006,IN0020060219,7.52
April 2006,IN0020060219,7.52
April 2006,IN0020010057,7.12
April 2006,IN0020010057,7.15
April 2006,IN0020060219,7.51
April 2006,IN0020010057,7.10
April 2006,IN0020010057,7.11
April 2006,IN0020060219,7.51
April 2006,IN0020060219,7.51
April 2006,IN0020010107,7.56
April 2006,IN0020010107,7.57
April 2006,IN0020010107,7.57
April 2006,IN0020010107,7.59
April 2006,IN0020060219,7.51
April 2006,IN0020060219,7.48
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.56
April 2006,IN0020020049,7.37
April 2006,IN0020010107,7.54
April 2006,IN0020020049,7.36
April 2006,IN0020020049,7.35
April 2006,IN0020020049,7.37
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.54
April 2006,IN0020060219,7.45
April 2006,IN0020040039,7.95
April 2006,IN0020020049,7.35
April 2006,IN0020020049,7.33
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010107,7.59
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010040,7.65
April 2006,IN0020060219,7.42
April 2006,IN0020060219,7.42
April 2006,IN0020060219,7.42
April 2006,IN0020010107,7.50
April 2006,IN0020010107,7.50
April 2006,IN0020010040,7.64
April 2006,IN0020010107,7.58
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020010057,7.10
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020010057,7.10
April 2006,IN0020010057,7.10
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020010057,7.10
April 2006,IN0020020049,7.33
April 2006,IN0020020049,7.33
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.09
April 2006,IN0020010107,7.54
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.09
April 2006,IN0020060219,7.47
April 2006,IN0020010057,7.09
April 2006,IN0020010107,7.55
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.47
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020060219,7.46
April 2006,IN0020060219,7.46
April 2006,IN0020060219,7.45
April 2006,IN0020020122,7.27
April 2006,IN0020060219,7.45
April 2006,IN0020060219,7.45
April 2006,IN0020020122,7.27
April 2006,IN0020020122,7.27
April 2006,IN0020060219,7.45
April 2006,IN0020010107,7.62
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.07
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020020122,7.26
April 2006,IN0020060219,7.45
April 2006,IN0020020122,7.26
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020060219,7.45
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.04
April 2006,IN0020010057,7.05
April 2006,IN0020060219,7.45
April 2006,IN0019980062,6.29
April 2006,IN0020060219,7.45
April 2006,IN0020060219,7.45
April 2006,IN0020000041,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020040039,7.92
April 2006,IN0020040039,7.92
April 2006,IN0020010057,7.06
April 2006,IN0020020064,6.97
April 2006,IN0020020064,7.00
April 2006,IN0020020064,6.97
April 2006,IN0020020064,6.97
April 2006,IN0020020064,6.97
April 2006,IN0020020064,6.97
April 2006,IN0020020122,7.24
April 2006,IN0020020122,7.24
April 2006,IN0020010107,7.52
April 2006,IN0020060219,7.44
April 2006,IN0020010107,7.52
April 2006,IN0020010107,7.52
April 2006,IN0020020064,6.96
April 2006,IN0020010057,7.04
April 2006,IN0020020064,6.95
April 2006,IN0020010107,7.52
April 2006,IN0020020064,6.95
April 2006,IN0020020064,6.96
April 2006,IN0020020064,6.96
April 2006,IN0020020064,6.96
April 2006,IN0020020064,6.96
April 2006,IN0020060219,7.44
April 2006,IN0020050041,7.38
April 2006,IN0020060219,7.44
April 2006,IN0020020064,6.95
April 2006,IN0020020064,6.95
April 2006,IN0020020064,6.95
April 2006,IN0020010107,7.53
April 2006,IN0020060219,7.44
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020060219,7.46
April 2006,IN0020010057,7.06
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.60
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.06
April 2006,IN0020010107,7.54
April 2006,IN0020060219,7.45
April 2006,IN0020010057,7.07
April 2006,IN0020010057,7.07
April 2006,IN0020060219,7.45
April 2006,IN0020060219,7.45
April 2006,IN0020010107,7.58
April 2006,IN0020010057,7.07
April 2006,IN0020010057,7.07
April 2006,IN0020010107,7.50
April 2006,IN0020060219,7.45
April 2006,IN0020060219,7.45
April 2006,IN0020010057,7.06
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020060219,7.45
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.08
April 2006,IN0020010057,7.14
April 2006,IN0020060219,7.46
April 2006,IN0020010057,7.08
April 2006,IN0020010107,7.59
April 2006,IN0020060219,7.51
April 2006,IN0020050041,7.35
April 2006,IN0020060219,7.51
April 2006,IN0020060219,7.47
April 2006,IN0020060219,7.44
April 2006,IN0020010057,7.09
April 2006,IN0020060219,7.45
April 2006,IN0020060219,7.42
April 2006,IN0020020064,6.95
April 2006,IN0020020064,6.95
April 2006,IN0020010057,7.07
April 2006,IN0020010107,7.58
April 2006,IN0020060219,7.45
April 2006,IN0020060219,7.45
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.09
April 2006,IN0020010057,7.09
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.53
April 2006,IN0020010107,7.54
April 2006,IN0020060219,7.44
April 2006,IN0020060219,7.44
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.59
April 2006,IN0020010107,7.54
April 2006,IN0020060219,7.44
April 2006,IN0020060219,7.51
April 2006,IN0020010057,7.09
April 2006,IN0019980062,6.33
April 2006,IN0019980062,6.29
April 2006,IN0020010107,7.54
April 2006,IN0020010107,7.54
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020010057,6.91
April 2006,IN0020030063,7.57
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020010107,7.39
April 2006,IN0020010107,7.38
April 2006,IN0020010107,7.38
April 2006,IN0020010107,7.38
April 2006,IN0020010057,6.91
April 2006,IN0020060219,7.30
April 2006,IN0020010107,7.38
April 2006,IN0020010057,6.91
April 2006,IN0020010057,6.91
April 2006,IN0020010057,6.91
April 2006,IN0020020122,7.19
April 2006,IN0020020122,7.18
April 2006,IN0020010057,6.91
April 2006,IN0020010057,6.91
April 2006,IN0020010057,6.93
April 2006,IN0020010107,7.42
April 2006,IN0020060219,7.30
April 2006,IN0020010107,7.39
April 2006,IN0019980120,6.96
April 2006,IN0020010057,6.92
April 2006,IN0020010057,6.92
April 2006,IN0020010057,6.92
April 2006,IN0020010107,7.39
April 2006,IN0020060219,7.31
April 2006,IN0020010107,7.39
April 2006,IN0020060219,7.32
April 2006,IN0020010107,7.39
April 2006,IN002005Z015,5.65
April 2006,IN0020060219,7.32
April 2006,IN0020020064,6.89
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.31
April 2006,IN0019980062,6.22
April 2006,IN0020060219,7.38
April 2006,IN0020010057,6.92
April 2006,IN0020010107,7.40
April 2006,IN0020060219,7.33
April 2006,IN0020010057,6.91
April 2006,IN0020010057,6.91
April 2006,IN0020000132,7.36
April 2006,IN0020010107,7.39
April 2006,IN0020030048,7.59
April 2006,IN0020060219,7.31
April 2006,IN0020030048,7.59
April 2006,IN0020010057,6.92
April 2006,IN0020010057,6.92
April 2006,IN0020060219,7.31
April 2006,IN0020020049,7.25
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.39
April 2006,IN0020030097,7.63
April 2006,IN0020060219,7.31
April 2006,IN0020060219,7.32
April 2006,IN0020010057,6.93
April 2006,IN002005Z015,5.89
April 2006,IN0020020031,7.49
April 2006,IN0020020098,7.41
April 2006,IN0020020072,7.77
April 2006,IN0020020064,6.86
April 2006,IN0020060219,7.30
April 2006,IN0020050012,7.95
April 2006,IN002005Z015,5.89
April 2006,IN0020030048,7.70
April 2006,IN0020020064,6.85
April 2006,IN0020060219,7.33
April 2006,IN0020050041,7.17
April 2006,IN0020010107,7.38
April 2006,IN0020020130,7.35
April 2006,IN0020020064,6.85
April 2006,IN0019900045,6.96
April 2006,IN0020050012,7.80
April 2006,IN0019980344,7.03
April 2006,IN0020010107,7.39
April 2006,IN0020010057,6.92
April 2006,IN002005Z015,5.85
April 2006,IN0020060219,7.37
April 2006,IN0020000082,6.97
April 2006,IN0020060219,7.32
April 2006,IN0020060219,7.33
April 2006,IN0020010107,7.41
April 2006,IN0020010107,7.41
April 2006,IN0020010107,7.41
April 2006,IN0020010107,7.41
April 2006,IN0020010057,6.94
April 2006,IN0020010057,6.94
April 2006,IN0020010057,6.92
April 2006,IN0019990012,6.65
April 2006,IN0020060219,7.33
April 2006,IN0020010107,7.41
April 2006,IN0020020031,7.43
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.37
April 2006,IN0020010107,7.44
April 2006,IN0020010107,7.41
April 2006,IN0020060219,7.37
April 2006,IN0020010107,7.39
April 2006,IN0020060219,7.35
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.42
April 2006,IN0020010107,7.42
April 2006,IN0020010057,6.94
April 2006,IN0020020064,6.86
April 2006,IN0020010057,6.95
April 2006,IN0020010057,6.95
April 2006,IN0020010057,6.98
April 2006,IN0020030097,7.68
April 2006,IN0020020098,7.41
April 2006,IN2220000011,7.74
April 2006,IN0020020064,6.84
April 2006,IN0020060219,7.34
April 2006,IN0020060219,7.34
April 2006,IN0020060219,7.34
April 2006,IN0020060219,7.34
April 2006,IN0020010057,6.95
April 2006,IN0020010107,7.42
April 2006,IN0020010107,7.42
April 2006,IN0020060219,7.32
April 2006,IN0020020049,7.25
April 2006,IN2019900017,7.41
April 2006,IN0020010057,6.95
April 2006,IN0020060219,7.33
April 2006,IN0020060219,7.34
April 2006,IN0020010057,6.95
April 2006,IN0020010057,6.95
April 2006,IN0020010107,7.55
April 2006,IN0020010057,7.01
April 2006,IN0020020098,7.41
April 2006,IN0020030055,7.45
April 2006,IN0019980336,6.95
April 2006,IN002005Z015,5.65
April 2006,IN0020050012,7.80
April 2006,IN002005Z015,5.75
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN002005X010,5.50
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0019980187,7.31
April 2006,IN0020060219,7.30
April 2006,IN0020010107,7.38
April 2006,IN0020060219,7.31
April 2006,IN0020060219,7.32
April 2006,IN0020060219,7.33
April 2006,IN0020060219,7.31
April 2006,IN0020010107,7.41
April 2006,IN0020010107,7.41
April 2006,IN0020010107,7.41
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.31
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.31
April 2006,IN0020010107,7.40
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0020010107,7.40
April 2006,IN0020010057,6.93
April 2006,IN0020010107,7.39
April 2006,IN0020020098,7.50
April 2006,IN0020010057,6.95
April 2006,IN0020060219,7.32
April 2006,IN0020060219,7.31
April 2006,IN0020060219,7.34
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0020010115,7.15
April 2006,IN0020010057,6.95
April 2006,IN0020010057,6.94
April 2006,IN0020010057,6.94
April 2006,IN0020010057,6.94
April 2006,IN0020060219,7.33
April 2006,IN0020060219,7.31
April 2006,IN0020060219,7.31
April 2006,IN0020020130,7.44
April 2006,IN0020020098,7.45
April 2006,IN0020010107,7.40
April 2006,IN0020010057,6.95
April 2006,IN0020010107,7.41
April 2006,IN0020020049,7.27
April 2006,IN0019980336,6.94
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020060219,7.31
April 2006,IN0020010107,7.41
April 2006,IN0020010057,6.94
April 2006,IN0020010057,6.93
April 2006,IN0019980047,6.39
April 2006,IN0020020098,7.59
April 2006,IN0020030022,8.13
April 2006,IN0020020247,8.13
April 2006,IN0020010057,6.95
April 2006,IN0020020031,7.49
April 2006,IN0020010057,6.95
April 2006,IN0019980047,6.39
April 2006,IN0020010107,7.41
April 2006,IN0020010057,6.95
April 2006,IN0020040039,7.85
April 2006,IN0019980047,6.39
April 2006,IN0020020163,7.91
April 2006,IN0020020031,7.45
April 2006,IN0020010057,6.95
April 2006,IN0020010057,6.95
April 2006,IN0020020031,7.44
April 2006,IN0020010107,7.40
April 2006,IN0020060219,7.32
April 2006,IN002005Z015,5.51
April 2006,IN002005Z015,5.52
April 2006,IN0020050012,7.82
April 2006,IN0020010057,6.95
April 2006,IN0020020031,7.44
April 2006,IN002005Z015,5.57
April 2006,IN0020060219,7.31
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.94
April 2006,IN002005X010,5.53
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.40
April 2006,IN0020060219,7.31
April 2006,IN0020060219,7.30
April 2006,IN002005Z015,5.60
April 2006,IN0020010057,6.94
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0020010107,7.39
April 2006,IN0020010057,6.93
April 2006,IN0020010107,7.41
April 2006,IN0019980047,6.38
April 2006,IN0020010057,6.93
April 2006,IN0020050012,7.89
April 2006,IN0020020064,6.89
April 2006,IN0019880031,6.44
April 2006,IN0020020031,7.44
April 2006,IN0020060219,7.32
April 2006,IN0019880031,6.42
April 2006,IN0019830143,6.51
April 2006,IN0020020247,7.75
April 2006,IN0020010107,7.40
April 2006,IN0020039015,5.38
April 2006,IN0020010057,6.94
April 2006,IN0020020122,7.18
April 2006,IN0020020049,7.25
April 2006,IN2219960019,5.63
April 2006,IN0020010057,6.94
April 2006,IN0020010073,7.58
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0019990137,7.23
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.30
April 2006,IN0020010107,7.40
April 2006,IN0020010107,7.39
April 2006,IN0020010107,7.39
April 2006,IN0020040039,7.83
April 2006,IN0020010107,7.39
April 2006,IN0020040039,7.82
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0020050012,7.80
April 2006,IN0020050012,7.80
April 2006,IN0020010107,7.39
April 2006,IN0020010057,6.94
April 2006,IN0020000090,7.27
April 2006,IN0019980062,6.14
April 2006,IN0020020064,6.88
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.92
April 2006,IN0020010107,7.43
April 2006,IN0019990012,6.65
April 2006,IN002005Z015,5.57
April 2006,IN0019990012,6.65
April 2006,IN002005Z015,5.57
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.93
April 2006,IN0020010057,6.94
April 2006,IN0020020031,7.44
April 2006,IN0020020031,7.44
April 2006,IN0020010057,6.92
April 2006,IN0020010057,6.92
April 2006,IN0020010057,6.92
April 2006,IN0020010057,6.92
April 2006,IN0020020064,6.86
April 2006,IN0020020098,7.40
April 2006,IN0020060219,7.30
April 2006,IN0020060219,7.39
April 2006,IN0020010107,7.46
April 2006,IN0020010057,7.00
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.38
April 2006,IN0020010057,6.99
April 2006,IN0020010107,7.46
April 2006,IN0020010057,6.99
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.38
April 2006,IN0020010057,6.99
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.38
April 2006,IN0020010107,7.46
April 2006,IN0020010057,7.01
April 2006,IN0020010107,7.47
April 2006,IN0020010057,6.99
April 2006,IN0020010057,6.98
April 2006,IN0020010057,6.98
April 2006,IN0020010057,6.98
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.38
April 2006,IN0020010057,6.98
April 2006,IN0020010057,6.98
April 2006,IN0020010107,7.46
April 2006,IN0020010107,7.46
April 2006,IN0020010057,6.98
April 2006,IN0020010107,7.47
April 2006,IN0020060219,7.39
April 2006,IN0020060219,7.39
April 2006,IN0020060219,7.39
April 2006,IN0020010107,7.46
April 2006,IN0020010107,7.46
April 2006,IN0020010107,7.46
April 2006,IN0020010057,6.98
April 2006,IN0020010057,6.98
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.37
April 2006,IN0020060219,7.38
April 2006,IN0020060219,7.38
April 2006,IN0020010107,7.46
April 2006,IN0020010107,7.46
April 2006,IN0020010107,7.46
April 2006,IN0020010057,6.98
April 2006,IN0020010107,7.46
April 2006,IN0020010107,7.46
